_id;id_local;id_distrito_local;desc_distrito_local;desc_barrio_local;Nombre;id_periodo_terraza;desc_periodo_terraza;DESC_CLASE;DESC_NOMBRE;;;;;;;;
2159;270173159;15;CIUDAD LINEAL       ;CONCEPCION          ;CAFE BAR NEVADA;2;Estacional;AVENIDA                 ;DONOSTIARRA                                       ;;;;;;;;
2161;270173096;15;CIUDAD LINEAL       ;CONCEPCION          ;BAR CAYPI;2;Estacional;AVENIDA                 ;DONOSTIARRA                                       ;;;;;;;;
2162;270487051;15;CIUDAD LINEAL       ;COSTILLARES         ;RESTAURANTE EPOCA;1;Anual;CALLE                   ;DULZAINA                                          ;;;;;;;;
2163;280072453;15;CIUDAD LINEAL       ;QUINTANA            ;MESON BRASA;2;Estacional;CALLE                   ;ELFO                                              ;;;;;;;;
2164;270169079;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;BAR ZURICH;2;Estacional;CALLE                   ;EMILIO FERRARI                                    ;;;;;;;;
2165;280071610;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;LAMADREBAR ;2;Estacional;CALLE                   ;EMILIO FERRARI                                    ;;;;;;;;
2169;280060672;18;VILLA DE VALLECAS   ;ENSANCHE DE VALLECAS;HELADER?A TUCHI;1;Anual;AVENIDA                 ;GRAN VIA DEL SURESTE                              ;;;;;;;;
2170;270211778;15;CIUDAD LINEAL       ;CONCEPCION          ;CERVECERIA EL 31;1;Anual;CALLE                   ;VIRGEN DEL PORTILLO                               ;;;;;;;;
2171;270350715;15;CIUDAD LINEAL       ;COSTILLARES         ;NUEVO JIMENEZ;1;Anual;CALLE                   ;ARTURO SORIA                                      ;;;;;;;;
2172;270414502;15;CIUDAD LINEAL       ;VENTAS              ;BAR RESTAURANTE DON GIL;1;Anual;CALLE                   ;CIPRIANO SANCHO                                   ;;;;;;;;
2173;270172338;15;CIUDAD LINEAL       ;QUINTANA            ;BAR JOSE LUIS PAUL;2;Estacional;CALLE                   ;CONCEJAL JULIO GOMEZ                              ;;;;;;;;
2174;270173095;15;CIUDAD LINEAL       ;CONCEPCION          ;BAR RIO;1;Anual;AVENIDA                 ;DONOSTIARRA                                       ;;;;;;;;
2175;270173093;15;CIUDAD LINEAL       ;CONCEPCION          ;CAFETERIA LA LEONESA I;1;Anual;AVENIDA                 ;DONOSTIARRA                                       ;;;;;;;;
2176;270169071;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;JUNQUERAL MARISQUERIA;1;Anual;CALLE                   ;ALCALA                                            ;;;;;;;;
2179;280020898;3;RETIRO              ;PACIFICO            ;EXCLUSIVE PREMIUM BAR,INTERNATIONAL CUISINE,SHISHA?S LOUNGE, OUTLET;2;Estacional;TRAVESIA                ;TELLEZ                                            ;;;;;;;;
2180;270226785;3;RETIRO              ;NI?O JESUS          ;LA PARISIENA;2;Estacional;CALLE                   ;ANGEL GANIVET                                     ;;;;;;;;
2182;270064783;3;RETIRO              ;LOS JERONIMOS       ;SIGUERO;1;Anual;PLAZA                   ;LEALTAD                                           ;;;;;;;;
2183;270282330;3;RETIRO              ;PACIFICO            ;CAFE BAR TROY;2;Estacional;AVENIDA                 ;MEDITERRANEO                                      ;;;;;;;;
2185;270457083;19;VICALVARO           ;CASCO H.VICALVARO   ;BAR EL TOLEDANO SAN CI, 39;1;Anual;CALLE                   ;SAN CIPRIANO                                      ;;;;;;;;
2189;280047253;8;FUENCARRAL-EL PARDO ;EL PILAR            ;BAR SAN ANTONIO;1;Anual;AVENIDA                 ;EL FERROL                                         ;;;;;;;;
2190;280043445;10;LATINA              ;LAS AGUILAS         ;BAR PARIS;1;Anual;CALLE                   ;DOCTOR BLANCO SOLER                               ;;;;;;;;
2192;30001361;3;RETIRO              ;LOS JERONIMOS       ;HARINA;1;Anual;PLAZA                   ;INDEPENDENCIA                                     ;;;;;;;;
2193;270062995;3;RETIRO              ;IBIZA               ;TOMA JAM?N;1;Anual;CALLE                   ;NARVAEZ                                           ;;;;;;;;
2195;270029293;3;RETIRO              ;PACIFICO            ;BURGER KING;2;Estacional;AVENIDA                 ;MEDITERRANEO                                      ;;;;;;;;
2196;270315556;3;RETIRO              ;NI?O JESUS          ;VIENA AZUL;2;Estacional;AVENIDA                 ;MEDITERRANEO                                      ;;;;;;;;
2197;270475000;3;RETIRO              ;PACIFICO            ;ALQUITARA;1;Anual;CALLE                   ;TELLEZ                                            ;;;;;;;;
2203;270282419;15;CIUDAD LINEAL       ;QUINTANA            ;JOTA CINCO;1;Anual;CALLE                   ;ALCALA                                            ;;;;;;;;
2205;285044039;15;CIUDAD LINEAL       ;VENTAS              ;BAR;1;Anual;CALLE                   ;FRANCISCO VILLAESPESA                             ;;;;;;;;
2206;280071930;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;BAR PORSI;1;Anual;CALLE                   ;GARCIA SALAZAR                                    ;;;;;;;;
2207;270350834;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;LA PARRILLA;2;Estacional;CALLE                   ;GUTIERRE DE CETINA                                ;;;;;;;;
2208;150000807;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;BAR BARRANCO;1;Anual;CALLE                   ;GUTIERRE DE CETINA                                ;;;;;;;;
2209;270027110;15;CIUDAD LINEAL       ;CONCEPCION          ;CAFETERIA FUENTE DE;1;Anual;CALLE                   ;JOSE DEL HIERRO                                   ;;;;;;;;
2210;270235714;15;CIUDAD LINEAL       ;QUINTANA            ;BAR LUVIAL;2;Estacional;CALLE                   ;JOSE DEL HIERRO                                   ;;;;;;;;
2211;270369378;15;CIUDAD LINEAL       ;VENTAS              ;AMPARO PELUQUERIA;2;Estacional;CALLE                   ;POETA BLAS DE OTERO                               ;;;;;;;;
2212;280073029;15;CIUDAD LINEAL       ;SAN PASCUAL         ;MESON BALCON  TIETAR II;1;Anual;CALLE                   ;JOSE MARIA CAVERO                                 ;;;;;;;;
2214;270174329;15;CIUDAD LINEAL       ;SAN PASCUAL         ;EL HERMOSO VALLE CERVECERIA;1;Anual;CALLE                   ;JUAN PEREZ ZU?IGA                                 ;;;;;;;;
2215;270268154;15;CIUDAD LINEAL       ;COLINA              ;GRAN HONG KONG;2;Estacional;CALLE                   ;LOPEZ DE HOYOS                                    ;;;;;;;;
2217;270539437;15;CIUDAD LINEAL       ;QUINTANA            ;LA MARINA;2;Estacional;CALLE                   ;LUVA                                              ;;;;;;;;
2219;285046971;15;CIUDAD LINEAL       ;COSTILLARES         ;PUNTO Y COMA;2;Estacional;CALLE                   ;MESENA                                            ;;;;;;;;
2220;270322983;2;ARGANZUELA          ;ACACIAS             ;CAFETERIA EL SURTIDOR;1;Anual;PASEO                   ;ACACIAS                                           ;;;;;;;;
2226;10002063;1;CENTRO              ;PALACIO             ;STARBUCKS COFFE;1;Anual;CALLE                   ;GRAN VIA                                          ;;;;;;;;
2227;270221528;8;FUENCARRAL-EL PARDO ;EL PARDO            ;EL TIO ANTONIO ;1;Anual;PLAZA                   ;EL PARDO                                          ;;;;;;;;
2229;270334585;3;RETIRO              ;PACIFICO            ;GUISADO MOYA BLANCA FLORA;1;Anual;CALLE                   ;TELLEZ                                            ;;;;;;;;
2230;30000493;3;RETIRO              ;LOS JERONIMOS       ;A Z FOOD  AND CAFE;1;Anual;CALLE                   ;JUAN DE MENA                                      ;;;;;;;;
2231;30001300;3;RETIRO              ;LOS JERONIMOS       ;ALFONSO XI;1;Anual;CALLE                   ;ALFONSO XI                                        ;;;;;;;;
2232;30000865;3;RETIRO              ;PACIFICO            ;DONDE SIEMPRE;1;Anual;CALLE                   ;CARIDAD                                           ;;;;;;;;
2234;270396723;3;RETIRO              ;PACIFICO            ;BAR-CAFETERIA  TANAY;2;Estacional;AVENIDA                 ;CIUDAD DE BARCELONA                               ;;;;;;;;
2235;280020919;3;RETIRO              ;IBIZA               ;LA TAGLIATELLA;1;Anual;CALLE                   ;O'DONNELL                                         ;;;;;;;;
2236;270063018;3;RETIRO              ;IBIZA               ;EL TALGO;1;Anual;CALLE                   ;ALCALDE SAINZ DE BARANDA                          ;;;;;;;;
2237;270438338;3;RETIRO              ;IBIZA               ;TOLEZAMAR BAR RESTAURANTE;2;Estacional;CALLE                   ;IBIZA                                             ;;;;;;;;
2240;270536657;18;VILLA DE VALLECAS   ;ENSANCHE DE VALLECAS;R?TULO NO INFORMADO;2;Estacional;CALLE                   ;ALAMEDA DEL VALLE                                 ;;;;;;;;
2241;285030921;17;VILLAVERDE          ;BUTARQUE            ;HORNO ROSALES;1;Anual;CALLE                   ;ESTEFANITA                                        ;;;;;;;;
2243;270034144;10;LATINA              ;PUERTA DEL ANGEL    ;BAR JANNA;1;Anual;CALLE                   ;PERICLES                                          ;;;;;;;;
2275;270379026;4;SALAMANCA           ;LISTA               ;RESTAURANTE MARTINETE;1;Anual;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
2277;270525368;1;CENTRO              ;CORTES              ;FABORIT;1;Anual;PLAZA                   ;CORTES                                            ;;;;;;;;
2278;10002074;1;CENTRO              ;PALACIO             ;CAFETERIA DOMINGO'S;1;Anual;CALLE                   ;JACOMETREZO                                       ;;;;;;;;
2281;270184649;18;VILLA DE VALLECAS   ;CASCO H.VALLECAS    ;BAR LAS CUBAS;1;Anual;CALLE                   ;CONGOSTO                                          ;;;;;;;;
2282;270533198;18;VILLA DE VALLECAS   ;ENSANCHE DE VALLECAS;EL RINCON DE MINAYA;1;Anual;CALLE                   ;VILLAMANTA                                        ;;;;;;;;
2284;270184330;18;VILLA DE VALLECAS   ;CASCO H.VALLECAS    ;CAFETERIA FRANCES;2;Estacional;CALLE                   ;PICO MAMPODRE                                     ;;;;;;;;
2285;180000498;18;VILLA DE VALLECAS   ;SANTA EUGENIA       ;CASA GORI;1;Anual;CALLE                   ;CESAR PASTOR LLOPIS                               ;;;;;;;;
2286;270524402;6;TETUAN              ;CASTILLEJOS         ;LA TAGLIATELLA  PIZZERIE;1;Anual;CALLE                   ;POETA JOAN MARAGALL                               ;;;;;;;;
2287;270442965;1;CENTRO              ;EMBAJADORES         ;MESON RESTAURANTE O PAZO DE LUGO;1;Anual;CALLE                   ;ARGUMOSA                                          ;;;;;;;;
2288;210000223;21;BARAJAS             ;CORRALEJOS          ;RESTAURANTE GREEN;1;Anual;AVENIDA                 ;PARTENON                                          ;;;;;;;;
2289;280007460;1;CENTRO              ;PALACIO             ;ARBONAIDA;1;Anual;CALLE                   ;SANTIAGO                                          ;;;;;;;;
2290;280008896;1;CENTRO              ;EMBAJADORES         ;LACA?A;1;Anual;CALLE                   ;SANTA ISABEL                                      ;;;;;;;;
2292;270202582;1;CENTRO              ;PALACIO             ;CAFE DEL REAL;1;Anual;CALLE                   ;ESCALINATA                                        ;;;;;;;;
2293;280011727;1;CENTRO              ;SOL                 ;CERVECERIA LA SURE?A;1;Anual;CALLE                   ;TOLEDO                                            ;;;;;;;;
2295;270381187;1;CENTRO              ;CORTES              ;LA PLATERIA TABERNA BAR;1;Anual;PLAZA                   ;PLATERIA DE MARTINEZ                              ;;;;;;;;
2296;280011563;1;CENTRO              ;SOL                 ;CRUZ DE MALTA CERVECERIA;1;Anual;CALLE                   ;POZO                                              ;;;;;;;;
2298;270047881;1;CENTRO              ;UNIVERSIDAD         ;CABREIRA CERVECERIA;1;Anual;CALLE                   ;RUIZ                                              ;;;;;;;;
2299;280011564;1;CENTRO              ;SOL                 ;EL ABUELO ;1;Anual;CALLE                   ;VICTORIA                                          ;;;;;;;;
2300;270222333;1;CENTRO              ;PALACIO             ;BAR EL PE?ON;2;Estacional;RONDA                   ;SEGOVIA                                           ;;;;;;;;
2301;270231662;1;CENTRO              ;PALACIO             ;CAFE DE LA VILLA;2;Estacional;CALLE                   ;VILLA                                             ;;;;;;;;
2304;270232790;1;CENTRO              ;SOL                 ;KFC;1;Anual;CALLE                   ;MONTERA                                           ;;;;;;;;
2305;270434016;1;CENTRO              ;CORTES              ;CERVECERIA ALEMANA;1;Anual;PLAZA                   ;SANTA ANA                                         ;;;;;;;;
2306;10002848;1;CENTRO              ;JUSTICIA            ;HOTEL ROOM MATE;1;Anual;PLAZA                   ;PEDRO ZEROLO                                      ;;;;;;;;
2308;150001164;15;CIUDAD LINEAL       ;VENTAS              ;DONNER KING;2;Estacional;AVENIDA                 ;MARQUES DE CORBERA                                ;;;;;;;;
2309;150002692;15;CIUDAD LINEAL       ;VENTAS              ;BAR LA CUADRILLA;2;Estacional;CALLE                   ;SAN EMILIO                                        ;;;;;;;;
2310;270166791;15;CIUDAD LINEAL       ;VENTAS              ;DELICIOUS KITCHEN;2;Estacional;CALLE                   ;SAN EMILIO                                        ;;;;;;;;
2311;285043817;15;CIUDAD LINEAL       ;VENTAS              ;LOS CLUBS;2;Estacional;CALLE                   ;SAN EMILIO                                        ;;;;;;;;
2312;270166808;15;CIUDAD LINEAL       ;VENTAS              ;SAL Y PIMIENTA;2;Estacional;CALLE                   ;SAN EMILIO                                        ;;;;;;;;
2313;285003924;1;CENTRO              ;SOL                 ;COCOTITO;1;Anual;CALLE                   ;CADIZ                                             ;;;;;;;;
2314;10002179;1;CENTRO              ;SOL                 ;MALASPINA;1;Anual;CALLE                   ;CADIZ                                             ;;;;;;;;
2315;285003925;1;CENTRO              ;SOL                 ;CASA MARIUS;1;Anual;CALLE                   ;CADIZ                                             ;;;;;;;;
2316;10000071;1;CENTRO              ;SOL                 ;LA DESCUBIERTA;1;Anual;CALLE                   ;BARCELONA                                         ;;;;;;;;
2317;10001293;1;CENTRO              ;SOL                 ;BAR RESTAURANTE EN BUSCA DEL TIEMPO;1;Anual;CALLE                   ;BARCELONA                                         ;;;;;;;;
2318;270319739;1;CENTRO              ;SOL                 ;MAJADERITOS;1;Anual;CALLE                   ;CADIZ                                             ;;;;;;;;
2319;10002469;1;CENTRO              ;SOL                 ;R??TULO NO INFORMADO;1;Anual;CALLE                   ;BARCELONA                                         ;;;;;;;;
2321;285003921;1;CENTRO              ;SOL                 ;BARCELONA OCHO;1;Anual;CALLE                   ;BARCELONA                                         ;;;;;;;;
2322;10002337;1;CENTRO              ;SOL                 ;STARBUCKS;1;Anual;CALLE                   ;ALCALA                                            ;;;;;;;;
2323;10002356;1;CENTRO              ;PALACIO             ;BAR SAN BRUNO;1;Anual;CALLE                   ;SAN BRUNO                                         ;;;;;;;;
2324;285043944;15;CIUDAD LINEAL       ;VENTAS              ;BAR;2;Estacional;CALLE                   ;MARCELINO ALVAREZ                                 ;;;;;;;;
2325;270353288;15;CIUDAD LINEAL       ;VENTAS              ;BAR RESTAURANTE PORTA LATINA;1;Anual;AVENIDA                 ;MARQUES DE CORBERA                                ;;;;;;;;
2326;270282793;15;CIUDAD LINEAL       ;VENTAS              ;EL GALEON;1;Anual;AVENIDA                 ;MARQUES DE CORBERA                                ;;;;;;;;
2327;270485517;15;CIUDAD LINEAL       ;VENTAS              ;BAR DOS HERMANOS;2;Estacional;AVENIDA                 ;MARQUES DE CORBERA                                ;;;;;;;;
2330;280071856;15;CIUDAD LINEAL       ;QUINTANA            ;PUNTO LATINO;1;Anual;PLAZA                   ;REVERENCIA                                        ;;;;;;;;
2331;270449399;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;MESON LAS PICAS;1;Anual;CALLE                   ;RODRIGO DE TRIANA                                 ;;;;;;;;
2333;270167482;15;CIUDAD LINEAL       ;VENTAS              ;BAR LOS CHARROS;1;Anual;AVENIDA                 ;MARQUES DE CORBERA                                ;;;;;;;;
